Instance,Terminal,Layer,X location,Y location,Voltage
_244_,VPWR,li1,63.9400,29.9200,1.799809
_243_,VPWR,li1,61.4100,29.9200,1.799815
_242_,VPWR,li1,52.9000,35.3600,1.799949
_241_,VPWR,li1,58.6500,29.9200,1.799821
_240_,VPWR,li1,54.2800,29.9200,1.799831
_239_,VPWR,li1,52.9000,35.3600,1.799949
_238_,VPWR,li1,57.9600,40.8000,1.799871
_237_,VPWR,li1,60.4900,35.3600,1.799947
_236_,VPWR,li1,67.6200,40.8000,1.799851
_235_,VPWR,li1,66.4700,35.3600,1.799945
_234_,VPWR,li1,71.5300,40.8000,1.799851
_233_,VPWR,li1,73.6000,40.8000,1.799850
_232_,VPWR,li1,71.9900,35.3600,1.799944
_231_,VPWR,li1,78.6600,35.3600,1.799942
_230_,VPWR,li1,76.1300,35.3600,1.799942
_229_,VPWR,li1,74.2900,35.3600,1.799943
_228_,VPWR,li1,72.4500,29.9200,1.799806
_227_,VPWR,li1,69.4600,35.3600,1.799944
_226_,VPWR,li1,63.4800,24.4800,1.799967
_225_,VPWR,li1,46.0000,24.4800,1.799973
_224_,VPWR,li1,76.1300,29.9200,1.799806
_223_,VPWR,li1,78.4300,29.9200,1.799804
_222_,VPWR,li1,76.5900,29.9200,1.799805
_221_,VPWR,li1,76.5900,24.4800,1.799965
_220_,VPWR,li1,82.1100,19.0400,1.799939
_219_,VPWR,li1,79.8100,19.0400,1.799940
_218_,VPWR,li1,80.5000,24.4800,1.799965
_217_,VPWR,li1,74.0600,13.6000,1.799943
_216_,VPWR,li1,74.0600,19.0400,1.799942
_215_,VPWR,li1,68.7700,19.0400,1.799945
_214_,VPWR,li1,76.5900,46.2400,1.799964
_213_,VPWR,li1,78.4300,46.2400,1.799964
_212_,VPWR,li1,28.2900,24.4800,1.799982
_211_,VPWR,li1,24.6100,13.6000,1.799981
_210_,VPWR,li1,26.9100,13.6000,1.799978
_209_,VPWR,li1,24.6100,19.0400,1.799985
_208_,VPWR,li1,14.9500,19.0400,1.799988
_207_,VPWR,li1,16.5600,19.0400,1.799988
_206_,VPWR,li1,20.0100,19.0400,1.799988
_205_,VPWR,li1,10.8100,24.4800,1.799986
_204_,VPWR,li1,12.6500,29.9200,1.799942
_203_,VPWR,li1,14.0300,35.3600,1.799975
_202_,VPWR,li1,17.2500,29.9200,1.799944
_201_,VPWR,li1,20.4700,35.3600,1.799975
_200_,VPWR,li1,26.6800,40.8000,1.799952
_199_,VPWR,li1,19.5500,35.3600,1.799975
_198_,VPWR,li1,11.2700,46.2400,1.799987
_197_,VPWR,li1,21.8500,46.2400,1.799990
_196_,VPWR,li1,17.7100,46.2400,1.799989
_195_,VPWR,li1,20.0100,46.2400,1.799989
_194_,VPWR,li1,16.7900,40.8000,1.799967
_193_,VPWR,li1,28.0600,46.2400,1.799987
_192_,VPWR,li1,33.5800,57.1200,1.799850
_191_,VPWR,li1,28.7500,46.2400,1.799986
_190_,VPWR,li1,21.8500,40.8000,1.799968
_189_,VPWR,li1,27.6000,73.4400,1.799919
_188_,VPWR,li1,35.6500,51.6800,1.799972
_187_,VPWR,li1,30.5900,40.8000,1.799941
_186_,VPWR,li1,27.3700,35.3600,1.799961
_185_,VPWR,li1,58.8800,46.2400,1.799969
_184_,VPWR,li1,43.4700,51.6800,1.799964
_183_,VPWR,li1,39.3300,46.2400,1.799978
_182_,VPWR,li1,23.6900,40.8000,1.799963
_181_,VPWR,li1,23.0000,35.3600,1.799969
_180_,VPWR,li1,24.1500,19.0400,1.799985
_179_,VPWR,li1,38.8700,51.6800,1.799970
_178_,VPWR,li1,70.6100,51.6800,1.799948
_177_,VPWR,li1,77.5100,51.6800,1.799948
_176_,VPWR,li1,18.1700,40.8000,1.799967
_175_,VPWR,li1,38.4100,51.6800,1.799970
